,file_path,length,label
18711,train-clean-100/7635/105409/7635-105409-0053.flac,206000,
18056,train-clean-100/8095/274346/8095-274346-0030.flac,209360,
5438,train-clean-100/5163/39921/5163-39921-0054.flac,246640,
13963,train-clean-100/1069/133699/1069-133699-0035.flac,224880,
13625,train-clean-100/5104/33406/5104-33406-0045.flac,225920,
12628,train-clean-100/19/198/19-198-0033.flac,228880,
19010,train-clean-100/1898/145702/1898-145702-0009.flac,204320,
12671,train-clean-100/6272/70191/6272-70191-0006.flac,228720,
1513,train-clean-100/118/121721/118-121721-0026.flac,257040,
12665,train-clean-100/8123/275216/8123-275216-0030.flac,228800,
11824,train-clean-100/8797/294123/8797-294123-0008.flac,231200,
21002,train-clean-100/8838/298546/8838-298546-0047.flac,190160,
23524,train-clean-100/39/121914/39-121914-0036.flac,153440,
22360,train-clean-100/3259/158083/3259-158083-0112.flac,173760,
26848,train-clean-100/4137/11701/4137-11701-0038.flac,74160,
3884,train-clean-100/8063/274116/8063-274116-0005.flac,250400,
18397,train-clean-100/2836/5355/2836-5355-0010.flac,207600,
18431,train-clean-100/7780/274562/7780-274562-0102.flac,207440,
14608,train-clean-100/4051/11218/4051-11218-0005.flac,222880,
5765,train-clean-100/3983/5331/3983-5331-0003.flac,245840,
20884,train-clean-100/39/121916/39-121916-0012.flac,191280,
7700,train-clean-100/5703/47198/5703-47198-0040.flac,241280,
19199,train-clean-100/4406/16883/4406-16883-0042.flac,203200,
3517,train-clean-100/446/123501/446-123501-0038.flac,251280,
14670,train-clean-100/8312/279790/8312-279790-0037.flac,222640,
7287,train-clean-100/1363/135842/1363-135842-0022.flac,242320,
3714,train-clean-100/1069/133699/1069-133699-0049.flac,250800,
16074,train-clean-100/7078/271888/7078-271888-0065.flac,217600,
15261,train-clean-100/6147/34607/6147-34607-0038.flac,220640,
1312,train-clean-100/3240/131231/3240-131231-0015.flac,258080,
14305,train-clean-100/4406/16882/4406-16882-0022.flac,223760,
18106,train-clean-100/730/358/730-358-0028.flac,209120,
23757,train-clean-100/730/358/730-358-0024.flac,148480,
21701,train-clean-100/198/129977/198-129977-0002.flac,182560,
11487,train-clean-100/1081/125237/1081-125237-0023.flac,232080,
16706,train-clean-100/1841/179183/1841-179183-0003.flac,215280,
4311,train-clean-100/4813/248638/4813-248638-0023.flac,249360,
928,train-clean-100/4018/107338/4018-107338-0021.flac,260320,
13608,train-clean-100/8226/274369/8226-274369-0062.flac,226000,
20203,train-clean-100/911/128684/911-128684-0045.flac,196800,
9629,train-clean-100/446/123502/446-123502-0037.flac,236640,
1465,train-clean-100/1363/135842/1363-135842-0043.flac,257200,
18893,train-clean-100/5163/18515/5163-18515-0016.flac,204960,
15720,train-clean-100/26/496/26-496-0013.flac,218960,
15796,train-clean-100/1963/147036/1963-147036-0006.flac,218720,
9134,train-clean-100/307/127540/307-127540-0029.flac,237840,
18984,train-clean-100/322/124146/322-124146-0019.flac,204480,
3156,train-clean-100/103/1241/103-1241-0041.flac,252240,
18514,train-clean-100/2007/149877/2007-149877-0024.flac,207040,
22200,train-clean-100/5789/57195/5789-57195-0037.flac,175920,
26255,train-clean-100/6000/55211/6000-55211-0016.flac,88400,
4098,train-clean-100/1455/138263/1455-138263-0035.flac,249920,
10066,train-clean-100/2391/145015/2391-145015-0047.flac,235600,
266,train-clean-100/2136/5143/2136-5143-0025.flac,267520,
11768,train-clean-100/1034/121119/1034-121119-0040.flac,231360,
23973,train-clean-100/1594/135914/1594-135914-0091.flac,143760,
27447,train-clean-100/2989/138035/2989-138035-0063.flac,60400,
25838,train-clean-100/3374/298032/3374-298032-0034.flac,99440,
17486,train-clean-100/7067/76048/7067-76048-0034.flac,212080,
16330,train-clean-100/4830/25898/4830-25898-0010.flac,216800,
20361,train-clean-100/6531/61334/6531-61334-0034.flac,195680,
5952,train-clean-100/2092/145706/2092-145706-0005.flac,245360,
5507,train-clean-100/1081/125237/1081-125237-0111.flac,246480,
2564,train-clean-100/6818/68772/6818-68772-0033.flac,253760,
9419,train-clean-100/1578/140045/1578-140045-0015.flac,237120,
14690,train-clean-100/7078/271888/7078-271888-0027.flac,222560,
20489,train-clean-100/6818/68772/6818-68772-0037.flac,194800,
6119,train-clean-100/3235/11599/3235-11599-0022.flac,244960,
5333,train-clean-100/2002/139469/2002-139469-0021.flac,246880,
11812,train-clean-100/5678/43301/5678-43301-0026.flac,231200,
22960,train-clean-100/7078/271888/7078-271888-0057.flac,164160,
7369,train-clean-100/6272/70168/6272-70168-0014.flac,242080,
21412,train-clean-100/5339/14133/5339-14133-0051.flac,185840,
13397,train-clean-100/4830/25904/4830-25904-0025.flac,226640,
454,train-clean-100/3486/166446/3486-166446-0005.flac,264800,
10084,train-clean-100/6818/76332/6818-76332-0021.flac,235600,
3438,train-clean-100/1447/130551/1447-130551-0015.flac,251520,
9866,train-clean-100/2007/132570/2007-132570-0018.flac,236080,
17274,train-clean-100/8419/293469/8419-293469-0003.flac,212960,
12405,train-clean-100/1363/135842/1363-135842-0020.flac,229520,
3187,train-clean-100/302/123523/302-123523-0002.flac,252160,
27275,train-clean-100/5652/19215/5652-19215-0010.flac,63760,
8546,train-clean-100/1553/140047/1553-140047-0014.flac,239200,
23294,train-clean-100/3259/158083/3259-158083-0091.flac,157360,
371,train-clean-100/7447/91187/7447-91187-0020.flac,266000,
2649,train-clean-100/6437/66173/6437-66173-0031.flac,253520,
11229,train-clean-100/8063/274115/8063-274115-0005.flac,232720,
12619,train-clean-100/118/124588/118-124588-0020.flac,228960,
20505,train-clean-100/229/130880/229-130880-0059.flac,194560,
15837,train-clean-100/3440/171009/3440-171009-0016.flac,218560,
26623,train-clean-100/211/122425/211-122425-0074.flac,79440,
13320,train-clean-100/8051/119902/8051-119902-0016.flac,226880,
25216,train-clean-100/3486/166424/3486-166424-0052.flac,115120,
10067,train-clean-100/6209/34600/6209-34600-0024.flac,235600,
21135,train-clean-100/3723/171115/3723-171115-0045.flac,188720,
10890,train-clean-100/3259/158083/3259-158083-0101.flac,233600,
2425,train-clean-100/6415/100596/6415-100596-0002.flac,254160,
8383,train-clean-100/4018/107338/4018-107338-0020.flac,239680,
7721,train-clean-100/211/122425/211-122425-0063.flac,241280,
333,train-clean-100/6880/216547/6880-216547-0035.flac,266480,
26111,train-clean-100/6019/3185/6019-3185-0008.flac,91919,
21056,train-clean-100/5789/70653/5789-70653-0005.flac,189600,
24676,train-clean-100/3235/28433/3235-28433-0049.flac,128080,
12429,train-clean-100/8425/287387/8425-287387-0024.flac,229520,
1202,train-clean-100/5808/54425/5808-54425-0009.flac,258560,
21687,train-clean-100/250/140277/250-140277-0014.flac,182800,
20344,train-clean-100/3699/19401/3699-19401-0002.flac,195760,
494,train-clean-100/3857/182317/3857-182317-0006.flac,264320,
15003,train-clean-100/4397/15668/4397-15668-0002.flac,221520,
14313,train-clean-100/4088/158077/4088-158077-0020.flac,223760,
293,train-clean-100/4214/7146/4214-7146-0015.flac,267040,
5777,train-clean-100/7794/295948/7794-295948-0011.flac,245760,
27333,train-clean-100/1867/154071/1867-154071-0034.flac,62800,
6451,train-clean-100/8226/274371/8226-274371-0044.flac,244240,
4446,train-clean-100/1246/124548/1246-124548-0012.flac,248960,
19683,train-clean-100/3168/173565/3168-173565-0044.flac,200400,
2971,train-clean-100/1898/145724/1898-145724-0021.flac,252720,
10464,train-clean-100/4018/107312/4018-107312-0006.flac,234640,
18311,train-clean-100/8014/112602/8014-112602-0040.flac,208080,
25159,train-clean-100/7178/34645/7178-34645-0027.flac,116401,
18271,train-clean-100/1116/132851/1116-132851-0006.flac,208320,
4503,train-clean-100/4088/158077/4088-158077-0077.flac,248880,
18081,train-clean-100/201/127786/201-127786-0041.flac,209280,
17981,train-clean-100/5049/25947/5049-25947-0016.flac,209680,
21596,train-clean-100/8770/295462/8770-295462-0017.flac,183760,
18289,train-clean-100/196/122150/196-122150-0008.flac,208160,
603,train-clean-100/6818/68772/6818-68772-0014.flac,263120,
12575,train-clean-100/7780/274562/7780-274562-0029.flac,229040,
5130,train-clean-100/7226/86965/7226-86965-0034.flac,247440,
19791,train-clean-100/1334/135589/1334-135589-0013.flac,199760,
15211,train-clean-100/233/155990/233-155990-0041.flac,220800,
26227,train-clean-100/909/131041/909-131041-0002.flac,89200,
11007,train-clean-100/5561/41615/5561-41615-0033.flac,233280,
22660,train-clean-100/6385/34655/6385-34655-0016.flac,169440,
25866,train-clean-100/7302/86815/7302-86815-0017.flac,98800,
13524,train-clean-100/909/131045/909-131045-0004.flac,226320,
3629,train-clean-100/6415/100596/6415-100596-0030.flac,251040,
2959,train-clean-100/1502/122619/1502-122619-0074.flac,252799,
8855,train-clean-100/7113/86041/7113-86041-0063.flac,238480,
23871,train-clean-100/8051/118101/8051-118101-0007.flac,145840,
23590,train-clean-100/1455/134435/1455-134435-0065.flac,152240,
25277,train-clean-100/405/130894/405-130894-0011.flac,113200,
11284,train-clean-100/1116/132851/1116-132851-0002.flac,232560,
26839,train-clean-100/4640/19188/4640-19188-0003.flac,74400,
3982,train-clean-100/5463/39173/5463-39173-0007.flac,250160,
15133,train-clean-100/4195/186237/4195-186237-0014.flac,221120,
21857,train-clean-100/1992/141719/1992-141719-0037.flac,180400,
20683,train-clean-100/5688/15787/5688-15787-0005.flac,193120,
22972,train-clean-100/3807/4955/3807-4955-0020.flac,163840,
14919,train-clean-100/8098/275181/8098-275181-0019.flac,221840,
2179,train-clean-100/4481/17498/4481-17498-0031.flac,254800,
20149,train-clean-100/3983/5331/3983-5331-0044.flac,197120,
4286,train-clean-100/2952/410/2952-410-0010.flac,249440,
28394,train-clean-100/1963/147036/1963-147036-0035.flac,36481,
9162,train-clean-100/4018/107312/4018-107312-0000.flac,237760,
17340,train-clean-100/4853/27670/4853-27670-0001.flac,212720,
4210,train-clean-100/6476/57446/6476-57446-0068.flac,249680,
23478,train-clean-100/200/124139/200-124139-0017.flac,154240,
13787,train-clean-100/3983/5331/3983-5331-0048.flac,225440,
9825,train-clean-100/1235/135883/1235-135883-0012.flac,236240,
326,train-clean-100/1594/135914/1594-135914-0095.flac,266560,
85,train-clean-100/4362/15663/4362-15663-0032.flac,270880,
7283,train-clean-100/8465/246942/8465-246942-0007.flac,242320,
13638,train-clean-100/4018/107338/4018-107338-0001.flac,225920,
23656,train-clean-100/3879/174923/3879-174923-0072.flac,150880,
26243,train-clean-100/3607/29116/3607-29116-0015.flac,88800,
7382,train-clean-100/307/127540/307-127540-0016.flac,242080,
13559,train-clean-100/5339/14134/5339-14134-0000.flac,226160,
5565,train-clean-100/1992/141719/1992-141719-0025.flac,246320,
25238,train-clean-100/5456/62043/5456-62043-0011.flac,114640,
9782,train-clean-100/8226/274369/8226-274369-0004.flac,236320,
27044,train-clean-100/6081/41997/6081-41997-0000.flac,69920,
23472,train-clean-100/3259/158083/3259-158083-0020.flac,154320,
4617,train-clean-100/7148/82991/7148-82991-0027.flac,248560,
22444,train-clean-100/26/495/26-495-0010.flac,172640,
18878,train-clean-100/8425/246962/8425-246962-0017.flac,205040,
25257,train-clean-100/1926/143879/1926-143879-0021.flac,114000,
21566,train-clean-100/7794/295955/7794-295955-0001.flac,184080,
5238,train-clean-100/4813/248641/4813-248641-0027.flac,247120,
9310,train-clean-100/4481/17498/4481-17498-0010.flac,237360,
22574,train-clean-100/1069/133699/1069-133699-0005.flac,170720,
473,train-clean-100/1263/139804/1263-139804-0023.flac,264560,
25778,train-clean-100/4051/11217/4051-11217-0002.flac,100560,
20882,train-clean-100/2007/149877/2007-149877-0056.flac,191280,
25948,train-clean-100/4160/11550/4160-11550-0020.flac,96800,
12672,train-clean-100/3526/176653/3526-176653-0034.flac,228720,
12530,train-clean-100/6476/57446/6476-57446-0019.flac,229200,
17574,train-clean-100/302/123504/302-123504-0015.flac,211760,
8009,train-clean-100/307/127535/307-127535-0013.flac,240560,
10446,train-clean-100/587/41611/587-41611-0004.flac,234720,
14089,train-clean-100/1334/135589/1334-135589-0056.flac,224480,
20850,train-clean-100/2910/131096/2910-131096-0004.flac,191600,
6837,train-clean-100/1246/124550/1246-124550-0007.flac,243280,
15004,train-clean-100/4813/248638/4813-248638-0052.flac,221520,
13881,train-clean-100/6209/34600/6209-34600-0015.flac,225200,
918,train-clean-100/89/219/89-219-0042.flac,260400,
19398,train-clean-100/1737/142397/1737-142397-0018.flac,202000,
9053,train-clean-100/3235/28433/3235-28433-0048.flac,238000,
25531,train-clean-100/211/122442/211-122442-0076.flac,107440,
747,train-clean-100/2952/407/2952-407-0003.flac,261760,
16073,train-clean-100/4014/186175/4014-186175-0037.flac,217600,
27298,train-clean-100/4051/11218/4051-11218-0004.flac,63360,
18055,train-clean-100/5456/58161/5456-58161-0017.flac,209360,
6514,train-clean-100/226/131533/226-131533-0007.flac,244080,
11851,train-clean-100/1992/141719/1992-141719-0024.flac,231120,
6337,train-clean-100/4441/76262/4441-76262-0007.flac,244480,
14842,train-clean-100/4397/15666/4397-15666-0013.flac,222080,
18729,train-clean-100/7302/86814/7302-86814-0048.flac,205920,
23982,train-clean-100/5390/30096/5390-30096-0017.flac,143600,
28461,train-clean-100/405/130894/405-130894-0051.flac,34480,
2952,train-clean-100/5678/43301/5678-43301-0024.flac,252800,
13220,train-clean-100/226/131532/226-131532-0002.flac,227200,
11826,train-clean-100/3879/173592/3879-173592-0023.flac,231200,
20790,train-clean-100/4441/76262/4441-76262-0036.flac,192240,
1285,train-clean-100/2518/154825/2518-154825-0041.flac,258160,
2231,train-clean-100/2136/5143/2136-5143-0004.flac,254640,
657,train-clean-100/6563/285357/6563-285357-0013.flac,262560,
26903,train-clean-100/7302/86814/7302-86814-0041.flac,73120,
23893,train-clean-100/445/123860/445-123860-0016.flac,145360,
6722,train-clean-100/3983/5371/3983-5371-0036.flac,243600,
22873,train-clean-100/5703/47212/5703-47212-0041.flac,165840,
4733,train-clean-100/3486/166446/3486-166446-0008.flac,248320,
1450,train-clean-100/40/121026/40-121026-0039.flac,257280,
5393,train-clean-100/1737/142397/1737-142397-0003.flac,246720,
9753,train-clean-100/2384/152900/2384-152900-0008.flac,236400,
9348,train-clean-100/3947/13260/3947-13260-0010.flac,237280,
3095,train-clean-100/587/41619/587-41619-0009.flac,252400,
22422,train-clean-100/233/134440/233-134440-0034.flac,172960,
6621,train-clean-100/3607/29116/3607-29116-0016.flac,243840,
12114,train-clean-100/3983/5371/3983-5371-0052.flac,230320,
3093,train-clean-100/5703/47198/5703-47198-0043.flac,252400,
1027,train-clean-100/8051/118101/8051-118101-0035.flac,259600,
4166,train-clean-100/7511/102419/7511-102419-0048.flac,249760,
19874,train-clean-100/2518/154826/2518-154826-0004.flac,199200,
23393,train-clean-100/6147/34606/6147-34606-0013.flac,155520,
7253,train-clean-100/3947/13260/3947-13260-0030.flac,242400,
14139,train-clean-100/403/128339/403-128339-0015.flac,224320,
11424,train-clean-100/481/123720/481-123720-0040.flac,232240,
6979,train-clean-100/1246/124548/1246-124548-0013.flac,242960,
13606,train-clean-100/625/132112/625-132112-0002.flac,226000,
7726,train-clean-100/7190/90542/7190-90542-0051.flac,241280,
12115,train-clean-100/8425/246962/8425-246962-0001.flac,230320,
4129,train-clean-100/6181/216552/6181-216552-0076.flac,249840,
18251,train-clean-100/2518/154826/2518-154826-0000.flac,208400,
162,train-clean-100/1502/122619/1502-122619-0004.flac,268880,
24842,train-clean-100/1116/132847/1116-132847-0025.flac,123840,
11727,train-clean-100/669/129061/669-129061-0079.flac,231440,
157,train-clean-100/7505/258958/7505-258958-0002.flac,269040,
11382,train-clean-100/8629/261139/8629-261139-0045.flac,232320,
10364,train-clean-100/4441/76263/4441-76263-0043.flac,234960,
27366,train-clean-100/211/122442/211-122442-0028.flac,61920,
9317,train-clean-100/4640/19188/4640-19188-0020.flac,237360,
16419,train-clean-100/2764/36616/2764-36616-0032.flac,216480,
6671,train-clean-100/118/47824/118-47824-0029.flac,243680,
6708,train-clean-100/6064/300880/6064-300880-0028.flac,243600,
18261,train-clean-100/248/130697/248-130697-0034.flac,208320,
24220,train-clean-100/6818/68772/6818-68772-0047.flac,138560,
13521,train-clean-100/458/126294/458-126294-0004.flac,226320,
7847,train-clean-100/4680/16041/4680-16041-0016.flac,240960,
1192,train-clean-100/8123/275216/8123-275216-0006.flac,258640,
28284,train-clean-100/4014/186183/4014-186183-0007.flac,39200,
9552,train-clean-100/426/122821/426-122821-0002.flac,236880,
5738,train-clean-100/3607/29116/3607-29116-0040.flac,245920,
22790,train-clean-100/831/130739/831-130739-0048.flac,167120,
26013,train-clean-100/1594/135914/1594-135914-0019.flac,94720,
5351,train-clean-100/6147/34605/6147-34605-0026.flac,246800,
26618,train-clean-100/730/359/730-359-0042.flac,79520,
17047,train-clean-100/3112/9555/3112-9555-0063.flac,213920,
1971,train-clean-100/3440/171006/3440-171006-0013.flac,255520,
9639,train-clean-100/2989/138035/2989-138035-0004.flac,236640,
10918,train-clean-100/8095/274346/8095-274346-0047.flac,233520,
21946,train-clean-100/7800/283492/7800-283492-0016.flac,179280,
57,train-clean-100/1578/140049/1578-140049-0004.flac,271600,
11472,train-clean-100/7059/77900/7059-77900-0020.flac,232080,
7987,train-clean-100/4014/186179/4014-186179-0039.flac,240640,
15686,train-clean-100/3436/172162/3436-172162-0043.flac,219120,
4159,train-clean-100/32/4137/32-4137-0003.flac,249760,
20108,train-clean-100/5104/33406/5104-33406-0037.flac,197440,
13223,train-clean-100/5163/39921/5163-39921-0028.flac,227120,
23232,train-clean-100/6081/41998/6081-41998-0040.flac,158640,
2210,train-clean-100/3947/13260/3947-13260-0012.flac,254720,
14184,train-clean-100/8630/305213/8630-305213-0001.flac,224160,
4368,train-clean-100/3699/47246/3699-47246-0018.flac,249200,
28093,train-clean-100/322/124147/322-124147-0018.flac,44720,
8962,train-clean-100/8226/274371/8226-274371-0051.flac,238240,
7048,train-clean-100/4267/287369/4267-287369-0002.flac,242880,
21985,train-clean-100/7800/283478/7800-283478-0021.flac,178720,
18228,train-clean-100/5750/100289/5750-100289-0014.flac,208560,
1198,train-clean-100/1069/133699/1069-133699-0016.flac,258640,
4615,train-clean-100/3807/4955/3807-4955-0007.flac,248560,
16005,train-clean-100/8425/287387/8425-287387-0005.flac,217840,
19253,train-clean-100/6272/70168/6272-70168-0012.flac,202880,
2709,train-clean-100/5678/43303/5678-43303-0016.flac,253360,
23035,train-clean-100/1355/39947/1355-39947-0097.flac,162720,
7814,train-clean-100/3235/11599/3235-11599-0007.flac,241040,
1533,train-clean-100/83/11691/83-11691-0002.flac,256960,
18003,train-clean-100/403/216/403-216-0018.flac,209600,
10842,train-clean-100/4018/107312/4018-107312-0019.flac,233680,
11928,train-clean-100/163/121908/163-121908-0003.flac,230880,
7053,train-clean-100/196/122159/196-122159-0026.flac,242800,
14412,train-clean-100/2002/139469/2002-139469-0010.flac,223520,
16411,train-clean-100/3879/174923/3879-174923-0001.flac,216480,
20967,train-clean-100/4195/186238/4195-186238-0012.flac,190400,
25517,train-clean-100/7635/105409/7635-105409-0015.flac,107760,
12201,train-clean-100/5514/19193/5514-19193-0001.flac,230080,
8209,train-clean-100/3240/131232/3240-131232-0037.flac,240000,
23567,train-clean-100/5778/12761/5778-12761-0027.flac,152720,
2716,train-clean-100/4853/27671/4853-27671-0025.flac,253360,
16964,train-clean-100/8468/294887/8468-294887-0015.flac,214240,
11344,train-clean-100/8770/295462/8770-295462-0039.flac,232400,
5183,train-clean-100/7278/246956/7278-246956-0030.flac,247280,
1990,train-clean-100/8629/261139/8629-261139-0072.flac,255440,
13454,train-clean-100/8747/293952/8747-293952-0089.flac,226480,
4807,train-clean-100/3664/178366/3664-178366-0020.flac,248160,
28052,train-clean-100/6078/54013/6078-54013-0052.flac,45840,
7822,train-clean-100/4214/7146/4214-7146-0048.flac,241040,
25282,train-clean-100/1040/133433/1040-133433-0079.flac,112960,
19880,train-clean-100/2289/152258/2289-152258-0027.flac,199120,
24613,train-clean-100/7190/90543/7190-90543-0031.flac,129760,
18525,train-clean-100/4018/107312/4018-107312-0024.flac,206960,
11817,train-clean-100/2843/152918/2843-152918-0049.flac,231200,
15528,train-clean-100/6529/62556/6529-62556-0029.flac,219760,
8797,train-clean-100/5390/30102/5390-30102-0021.flac,238560,
26376,train-clean-100/2952/407/2952-407-0027.flac,85360,
14144,train-clean-100/7800/283492/7800-283492-0018.flac,224240,
6033,train-clean-100/322/124147/322-124147-0002.flac,245120,
10247,train-clean-100/839/130898/839-130898-0045.flac,235200,
7176,train-clean-100/7278/104730/7278-104730-0008.flac,242560,
24981,train-clean-100/5778/54535/5778-54535-0045.flac,120720,
16602,train-clean-100/198/129977/198-129977-0023.flac,215680,
9873,train-clean-100/4018/107338/4018-107338-0010.flac,236080,
8093,train-clean-100/7226/86965/7226-86965-0002.flac,240320,
25707,train-clean-100/5192/19397/5192-19397-0007.flac,102640,
18683,train-clean-100/302/123516/302-123516-0025.flac,206240,
21821,train-clean-100/3242/67168/3242-67168-0011.flac,180880,
22136,train-clean-100/4788/294466/4788-294466-0022.flac,176880,
20469,train-clean-100/5456/58161/5456-58161-0025.flac,194880,
27397,train-clean-100/2989/138028/2989-138028-0042.flac,61120,
8647,train-clean-100/4788/94904/4788-94904-0031.flac,238960,
12106,train-clean-100/78/369/78-369-0031.flac,230400,
21048,train-clean-100/7302/86815/7302-86815-0045.flac,189680,
6347,train-clean-100/1116/132847/1116-132847-0008.flac,244480,
4527,train-clean-100/7402/59171/7402-59171-0017.flac,248800,
26105,train-clean-100/229/130880/229-130880-0009.flac,92000,
17833,train-clean-100/2182/181173/2182-181173-0016.flac,210480,
15028,train-clean-100/4859/29340/4859-29340-0029.flac,221440,
22817,train-clean-100/3526/175658/3526-175658-0020.flac,166560,
20492,train-clean-100/405/130894/405-130894-0021.flac,194720,
21018,train-clean-100/1088/134315/1088-134315-0011.flac,190000,
11676,train-clean-100/6147/34606/6147-34606-0005.flac,231600,
25217,train-clean-100/2691/156750/2691-156750-0001.flac,115040,
7246,train-clean-100/5192/19397/5192-19397-0019.flac,242400,
15675,train-clean-100/211/122425/211-122425-0062.flac,219200,
22130,train-clean-100/7113/86041/7113-86041-0083.flac,176960,
15633,train-clean-100/441/128988/441-128988-0007.flac,219360,
26470,train-clean-100/229/130880/229-130880-0005.flac,83040,
22866,train-clean-100/5688/41232/5688-41232-0010.flac,165840,
23705,train-clean-100/6531/61334/6531-61334-0077.flac,149680,
23199,train-clean-100/1867/154071/1867-154071-0013.flac,159520,
18125,train-clean-100/3168/173564/3168-173564-0020.flac,209040,
680,train-clean-100/332/128985/332-128985-0048.flac,262400,
9714,train-clean-100/3374/298025/3374-298025-0020.flac,236480,
4731,train-clean-100/2196/174172/2196-174172-0013.flac,248320,
21420,train-clean-100/446/123502/446-123502-0043.flac,185760,
10553,train-clean-100/1334/135589/1334-135589-0026.flac,234480,
7786,train-clean-100/3242/8112/3242-8112-0034.flac,241120,
14918,train-clean-100/3235/28433/3235-28433-0019.flac,221840,
20425,train-clean-100/4088/158077/4088-158077-0034.flac,195280,
27287,train-clean-100/6078/54013/6078-54013-0038.flac,63600,
24329,train-clean-100/6531/61334/6531-61334-0086.flac,135840,
23888,train-clean-100/1898/145702/1898-145702-0012.flac,145440,
11981,train-clean-100/6209/34599/6209-34599-0001.flac,230800,
19165,train-clean-100/4397/15666/4397-15666-0018.flac,203360,
24171,train-clean-100/2989/138028/2989-138028-0072.flac,139600,
19873,train-clean-100/7511/102419/7511-102419-0017.flac,199200,
6290,train-clean-100/6147/34606/6147-34606-0023.flac,244560,
26776,train-clean-100/4051/11218/4051-11218-0046.flac,76240,
12231,train-clean-100/8324/286681/8324-286681-0016.flac,230000,
23977,train-clean-100/909/131045/909-131045-0037.flac,143680,
16653,train-clean-100/2007/132570/2007-132570-0027.flac,215440,
6650,train-clean-100/289/121665/289-121665-0003.flac,243760,
16722,train-clean-100/4160/11549/4160-11549-0034.flac,215200,
10832,train-clean-100/1867/148436/1867-148436-0041.flac,233680,
5632,train-clean-100/2007/132570/2007-132570-0051.flac,246160,
8897,train-clean-100/3242/67168/3242-67168-0025.flac,238400,
17076,train-clean-100/4853/27671/4853-27671-0007.flac,213840,
18789,train-clean-100/8051/119902/8051-119902-0004.flac,205600,
447,train-clean-100/4267/72637/4267-72637-0015.flac,264880,
7838,train-clean-100/1183/133255/1183-133255-0006.flac,240960,
9064,train-clean-100/8770/295462/8770-295462-0026.flac,238000,
17498,train-clean-100/7794/295947/7794-295947-0005.flac,212000,
26530,train-clean-100/2007/132570/2007-132570-0008.flac,81600,
8322,train-clean-100/5463/39174/5463-39174-0005.flac,239760,
24703,train-clean-100/2911/15045/2911-15045-0006.flac,127520,
26182,train-clean-100/4014/186176/4014-186176-0016.flac,90400,
4318,train-clean-100/3699/175950/3699-175950-0024.flac,249360,
24815,train-clean-100/6531/61334/6531-61334-0082.flac,124480,
3313,train-clean-100/8975/270782/8975-270782-0064.flac,251760,
12184,train-clean-100/5678/43301/5678-43301-0020.flac,230160,
14833,train-clean-100/911/128684/911-128684-0068.flac,222080,
2042,train-clean-100/4397/15678/4397-15678-0019.flac,255280,
17926,train-clean-100/5104/33407/5104-33407-0034.flac,209920,
5595,train-clean-100/250/142276/250-142276-0044.flac,246240,
18143,train-clean-100/5104/33407/5104-33407-0007.flac,208960,
15859,train-clean-100/6064/56168/6064-56168-0030.flac,218400,
18029,train-clean-100/403/216/403-216-0000.flac,209520,
21852,train-clean-100/6209/34599/6209-34599-0000.flac,180480,
25845,train-clean-100/1743/142912/1743-142912-0023.flac,99200,
27471,train-clean-100/2764/36616/2764-36616-0009.flac,59760,
8585,train-clean-100/229/130880/229-130880-0029.flac,239120,
914,train-clean-100/5778/54535/5778-54535-0026.flac,260480,
3631,train-clean-100/5778/54535/5778-54535-0006.flac,251040,
21058,train-clean-100/1235/135887/1235-135887-0024.flac,189600,
25927,train-clean-100/1447/17506/1447-17506-0011.flac,97120,
3586,train-clean-100/3168/173565/3168-173565-0043.flac,251120,
12706,train-clean-100/311/124404/311-124404-0102.flac,228640,
17173,train-clean-100/3607/135982/3607-135982-0002.flac,213440,
12214,train-clean-100/7078/271888/7078-271888-0040.flac,230080,
26898,train-clean-100/1594/135914/1594-135914-0055.flac,73200,
3779,train-clean-100/2836/5355/2836-5355-0007.flac,250640,
23914,train-clean-100/150/126107/150-126107-0023.flac,144800,
7175,train-clean-100/5104/33406/5104-33406-0046.flac,242560,
12738,train-clean-100/4898/20016/4898-20016-0013.flac,228560,
15927,train-clean-100/4297/13006/4297-13006-0032.flac,218160,
16624,train-clean-100/83/11691/83-11691-0034.flac,215600,
6539,train-clean-100/481/123719/481-123719-0001.flac,244000,
8532,train-clean-100/8238/274553/8238-274553-0028.flac,239280,
8625,train-clean-100/3112/9554/3112-9554-0002.flac,239040,
17713,train-clean-100/7264/92314/7264-92314-0012.flac,211040,
3619,train-clean-100/6064/56168/6064-56168-0029.flac,251040,
27101,train-clean-100/1970/10594/1970-10594-0014.flac,68240,
22475,train-clean-100/405/130895/405-130895-0032.flac,172160,
5028,train-clean-100/1963/142393/1963-142393-0049.flac,247600,
22046,train-clean-100/150/126107/150-126107-0015.flac,178000,
7213,train-clean-100/6529/62556/6529-62556-0027.flac,242480,
26420,train-clean-100/8051/119902/8051-119902-0017.flac,84320,
18022,train-clean-100/6454/93938/6454-93938-0030.flac,209520,
4630,train-clean-100/2436/2477/2436-2477-0017.flac,248560,
8306,train-clean-100/1363/139304/1363-139304-0002.flac,239840,
1924,train-clean-100/2391/145015/2391-145015-0089.flac,255600,
11974,train-clean-100/8088/284756/8088-284756-0042.flac,230800,
1708,train-clean-100/8095/274346/8095-274346-0013.flac,256240,
15748,train-clean-100/8014/112586/8014-112586-0020.flac,218880,
